Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
BASE_S,-0.0350295277529371,0.00012890818545074,0.0289333464196604,0,0,0,0.622658635770986,0.000821694226117557,-7.11084014488264E-08,0.000220776521565022,0.000989737080483807,2.90563863004685E-06,0.00107502812957434,0,0,0,0,0,0,package://haiheng-URDF/meshes/BASE_S.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/BASE_S.STL,,T170D-100-A2-1/T170D-111-A1-腰部转接件-2;T170D-100-A2-1/CRA-RI70-90-PRO-2-xxx-B-2E-EC-B0-1;T170D-100-A2-1/T170D-133-A1-7080后盖-2,z-base,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
WAIST_R_S,0.0393390630671425,0.000261383820259535,0.00446046426040947,0,0,0,0.405164746131843,0.000364685421356772,-2.22270546072105E-06,-6.33398085775237E-05,0.00041458524721963,-1.15408706983202E-07,0.000436550692987706,0,0,0,0,0,0,package://haiheng-URDF/meshes/WAIST_R_S.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/WAIST_R_S.STL,,T170D-100-A2-1/T170D-110-A2-人形腰部电机固定1-1;T170D-100-A2-1/CRA-RI70-80-PRO-2-xxx-B-2E-EC-B0-1;T170D-100-A2-1/T170D-133-A1-7080后盖-1,zx1,x1,WAIST_R,revolute,-0.0480866409367944,0,0.0735,0,0,0,BASE_S,1,0,0,32,6.39,-0.34907,0.43633,,,,,,,,
WAIST_Y_S,5.98647386154653E-05,0.00470123124229919,0.042651703033631,0,0,0,0.470653831863834,0.00050447381298539,-1.71653732990785E-07,-2.11804679474508E-06,0.000541827540054521,-6.93772579914683E-05,0.000440057300172382,0,0,0,0,0,0,package://haiheng-URDF/meshes/WAIST_Y_S.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/WAIST_Y_S.STL,,T170D-100-A2-1/T170D-118-A3-人形腰部电机固定2-2;T170D-100-A2-1/CRA-RI70-80-PRO-2-xxx-B-2E-EC-B0-4;T170D-100-A2-1/T170D-134-A1-7080后盖有凸台-1,zx2,x2,WAIST_Y,revolute,0.0528000000000001,0,0.044,0,0,0,WAIST_R_S,0,0,-1,32,6.39,-0.17453,0.17453,,,,,,,,
WAIST_P_S,-0.0284152290251959,-0.049390837591773,0.140919549101816,0,0,0,3.28930625122278,0.011223125800322,6.960400213984E-06,2.55573490924923E-05,0.00768225796761723,9.27417241477526E-05,0.00569770153178116,0,0,0,0,0,0,package://haiheng-URDF/meshes/WAIST_P_S.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/WAIST_P_S.STL,,T170D-100-A2-1/T170D-112-A1-腰部旋转（加长）-2;T170D-100-A2-1/T170D-117-A1-腰部轴承盖-1;T170D-100-A2-1/T170D-120-A1-人形腰部基板02-1;T170D-100-A2-1/相机支架装配-1/相机支架组件4-1;T170D-100-A2-1/相机支架装配-1/相机支架组件2-2;T170D-100-A2-1/相机支架装配-1/相机支架组件1-2;T170D-100-A2-1/相机支架装配-1/相机支架组件1-1;T170D-100-A2-1/相机支架装配-1/相机支架组件2-1;T170D-100-A2-1/相机支架装配-1/hexagon socket head cap screws gb-6;T170D-100-A2-1/相机支架装配-1/hexagon socket head cap screws gb-4;T170D-100-A2-1/T170D-124-A1-人形腰部基板04-1;T170D-100-A2-1/T170D-119-A2-人形腰部基板01-1;T170D-100-A2-1/T170D-107-A1-英伟达AGX主控-1;T170D-100-A2-1/AGX支架-左-2;T170D-100-A2-1/T170D-115-A1-背部相机支架-1;T170D-100-A2-1/T170D-123-A1-人形腰部基板03-1;T170D-100-A2-1/AGX支架-右-1;T170D-300-A1-0424A-1/T170D-301-A2-肩膀底座-0424-1;T170D-300-A1-0424A-1/91672002-CRA-RI60-70-PRO-2-101-2E-EC-B1-5;T170D-300-A1-0424A-1/91672002-CRA-RI60-70-PRO-2-101-2E-EC-B1-6;T170D-200-A1forURDF-1/T170D-201-A1-脖子安装底座forURDF-1;T170D-200-A1forURDF-1/CRA-RI40-52-PRO-xxx-2E-EC-B0-1,zx3,x3,WAIST_P,revolute,0,0.0475000000000001,0.055,0,0,0,WAIST_Y_S,0,-1,0,32,6.39,-0.5236,0.5236,,,,,,,,
R_SHOULDER_P_S,0.00309655891711459,-0.0404648743589515,-5.70204534988683E-06,0,0,0,0.233170111171462,0.000171998984172012,1.46790887156413E-05,-1.1154207454842E-08,0.000140303407938069,6.69602289984184E-09,0.000160172071088882,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_SHOULDER_P_S.STL,0.466666666666667,0.466666666666667,1,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_SHOULDER_P_S.STL,,T170D-300-A1-0424A-1/T170D-302-A1-肩部电机固定1forURDF-2;T170D-300-A1-0424A-1/T170D-303-A1-肩部电机固定2forURDF-2;T170D-300-A1-0424A-1/91672002-CRA-RI60-70-PRO-2-101-2E-EC-B1-8,zrs1,rs1,R_SHOULDER_P,revolute,0,-0.165499999999996,0.257000000000003,0,0,0,WAIST_P_S,0,-1,0,30,3.56,-3.1416,3.1416,,,,,,,,
R_SHOULDER_R_S,-0.0284679914184296,-0.0581440526599475,-7.40042664926222E-08,0,0,0,0.257428149742434,0.000335929223093836,-8.89393807602445E-05,1.71179227331045E-10,0.000191925855028058,-1.53396681202461E-12,0.000382143005741085,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_SHOULDER_R_S.STL,0.890196078431372,0.890196078431372,0.913725490196078,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_SHOULDER_R_S.STL,,T170D-300-A1-0424A-1/T170D-306-A1-肩膀电机固定4forURDF-2;T170D-300-A1-0424A-1/T170D-307-A2-6070电机轴承压盖forURDF-2;T170D-300-A1-0424A-1/T170D-305-A2-肩膀电机固定3forURDF-2;T170D-300-A1-0424A-1/91562002-CRA-RI50-60-PRO-2-101-2E-EC-B0-7,zrs2,rs2,R_SHOULDER_R,revolute,0.0314999999999992,-0.0630000000000003,0,0,0,0,R_SHOULDER_P_S,1,0,0,30,3.56,-0.5236,1.5708,,,,,,,,
R_SHOULDER_Y_S,0.000667702402222874,-0.0566182468520725,0.000330537658195462,0,0,0,0.176101027388559,0.000133080610538404,1.59356591874821E-05,-1.45120043826288E-07,6.37626095396424E-05,-3.11283351075383E-07,0.000124992042640814,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_SHOULDER_Y_S.STL,0.890196078431372,0.890196078431372,0.913725490196078,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_SHOULDER_Y_S.STL,,T170D-300-A1-0424A-1/T170D-308-A1-肘部电机固定1forURDF-1;T170D-300-A1-0424A-1/T170D-309-A1-肘部电机固定2forURDF-1;T170D-300-A1-0424A-1/91562002-CRA-RI50-60-PRO-2-101-2E-EC-B0-6;T170D-300-A1-0424A-1/T170D-310-A1-5060电机后盖forURDF-1,zrs3,rs3,R_SHOULDER_Y,revolute,-0.0314999999998622,-0.1425,0,0,0,0,R_SHOULDER_R_S,0,-1,0,9.6,3.87,-3.1416,3.1416,,,,,,,,
R_ELBOW_Y_S,-0.02604153600278,-0.0542622429439206,-5.65550100528611E-07,0,0,0,0.199352770077607,0.00016650122641763,-4.23819858576262E-05,1.89179405248977E-09,0.000100849389036715,9.56389457202389E-09,0.000183547297059709,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_ELBOW_Y_S.STL,1,1,0.501960784313725,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_ELBOW_Y_S.STL,,T170D-300-A1-0424A-1/T170D-311-A1-肘部电机固定3forURDF-1;T170D-300-A1-0424A-1/T170D-313-A2-5060电机轴承压盖forURDF-1;T170D-300-A1-0424A-1/T170D-312-A2-前臂电机固定1forURDF-1;T170D-300-A1-0424A-1/91452002-CRA-RI40-52-PRO-101-2E-EC-B0-2,zrs4,rs4,R_ELBOW_Y,revolute,0.0295999999999979,-0.0974999999999998,0,0,0,0,R_SHOULDER_Y_S,1,0,0,9.6,3.87,0,2.0071,,,,,,,,
R_WRIST_P_S,7.05754170134664E-06,-0.0568151287194093,0.0276933823326724,0,0,0,0.228274685241439,0.00023390012782072,4.02452333571785E-08,1.26280681754248E-08,5.80173293020267E-05,3.1929703584436E-05,0.000242265333180492,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_WRIST_P_S.STL,0.890196078431372,0.890196078431372,0.913725490196078,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_WRIST_P_S.STL,,T170D-300-A1-0424A-1/T170D-314-A1-前臂电机固定2forURDF-2;T170D-300-A1-0424A-1/91342002-CRA-RI30-40-PRO-2-101-2E-EC-B0-5;T170D-300-A1-0424A-1/T170D-321-A1-3040电机无凸台后盖forURDF-2;T170D-300-A1-0424A-1/T170D-315-A1-前臂电机输出盘forURDF-2;T170D-300-A1-0424A-1/轴承695AZZforURDF-4;T170D-300-A1-0424A-1/T170D-317-A1-手腕拉杆轴承压盖forURDF-3;T170D-300-A1-0424A-1/轴承695AZZforURDF-3;T170D-300-A1-0424A-1/T170D-317-A1-手腕拉杆轴承压盖forURDF-4;T170D-300-A1-0424A-1/T170D-318-A1-前臂轴承压盖forURDF-2;T170D-300-A1-0424A-1/T170D-316-A1-手腕拉杆forURDF-4;T170D-300-A1-0424A-1/T170D-316-A1-手腕拉杆forURDF-3;T170D-300-A1-0424A-1/T170D-317-A1-手腕拉杆轴承压盖forURDF-9;T170D-300-A1-0424A-1/轴承695AZZforURDF-7;T170D-300-A1-0424A-1/T170D-317-A1-手腕拉杆轴承压盖forURDF-8;T170D-300-A1-0424A-1/轴承695AZZforURDF-8;T170D-300-A1-0424A-1/T170D-319-A1-手腕前端上盖forURDF-2,zrs5,rs5,R_WRIST_P,revolute,-0.0295999999999559,-0.11300000000001,0,0,0,0,R_ELBOW_Y_S,0,-1,0,6.5,4.19,-3.1416,3.1416,,,,,,,,
R_WRIST_Y_S,0.00695653036993677,-0.000259557636742902,-0.0243702899956799,0,0,0,0.0924240168156972,2.48489216873607E-05,-7.03338206526018E-09,6.52991278374128E-06,2.72009165904772E-05,-5.63938312679387E-08,2.00310442161515E-05,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_WRIST_Y_S.STL,0.647058823529412,0.619607843137255,0.588235294117647,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_WRIST_Y_S.STL,,T170D-300-A1-0424A-1/T170D-320-A1-手腕电机固定1forURDF-2;T170D-300-A1-0424A-1/91342002-CRA-RI30-40-PRO-2-101-2E-EC-B0-4;T170D-300-A1-0424A-1/T170D-322-A1-3040电机有凸台后盖forURDF-2,zrs6,rs6,R_WRIST_Y,revolute,0,-0.115999999999999,0.0370000000000008,0,0,0,R_WRIST_P_S,0,0,-1,2.8,4.71,-1.3963,1.3963,,,,,,,,
R_WRIST_R_S,-0.0235908304687495,-0.0751234769730799,0.0143379932487298,0,0,0,0.235474467949968,9.85717167103674E-05,-1.65691795516579E-05,-9.85142239477816E-10,0.000159129939808732,-9.55665044338457E-07,0.000157480984009903,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_WRIST_R_S.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_WRIST_R_S.STL,,T170D-300-A1-0424A-1/17002117-手臂7电机输出盘-1;T170D-300-A1-0424A-1/17002119-手臂末端相机支架固定件-1;T170D-300-A1-0424A-1/T170D-328-A1-六维力传感器-1;T170D-300-A1-0424A-1/17002121-手臂末端六维力转接件-2;T170D-326-A1-手部相机支架 弯-1;robot-c1-jz02-03-1;钧舵夹爪转接件-1,zrs7,rs7,R_WRIST_R,revolute,0.026,0,-0.037,0,0,0,R_WRIST_Y_S,1,0,0,2.8,4.71,-1.5708,1.5708,,,,,,,,
R_GRIPPER_Y_S,-0.0181544184075183,0.727692680310497,-0.103415953849942,0,0,0,21.9672729386467,3.28612844272299,0.013507096998534,-0.0654584384436809,0.557728510457513,0.110231187648778,2.81484887001163,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_GRIPPER_Y_S.STL,0.776470588235294,0.756862745098039,0.737254901960784,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_GRIPPER_Y_S.STL,,海恒夹具-Part-1,LJ1,lj,R_GRIPPER_Y,fixed,-0.025999999999898,-0.117700000000003,0,0,0,0,R_WRIST_R_S,0,0,0,0,0,0,0,,,,,,,,
R_CAMERA_S,0.00230031159113075,0.0011119909721718,0.0124721651252537,0,0,0,0.0800000786815629,4.8227582450399E-05,7.16175736896557E-07,1.2980215755891E-08,7.23232333249883E-06,-2.56110672052591E-09,4.87241532031086E-05,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_CAMERA_S.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/R_CAMERA_S.STL,,D435_Solid-1,lj3,sjx1,R_CAMERA,fixed,-0.026,-0.087965,0.10786,3.1416,0,-1.5708,R_WRIST_R_S,0,0,0,,,,,,,,,,,,
L_SHOULDER_P_S,0.00309655937137763,0.0404647066484357,5.4819975956466E-06,0,0,0,0.233170111156788,0.000171998984169381,-1.46790906648578E-05,1.11542376924262E-08,0.000140303407930708,6.6962323689226E-09,0.000160172071080473,0,0,0,0,0,0,package://haiheng-URDF/meshes/L_SHOULDER_P_S.STL,0.466666666666667,0.466666666666667,1,1,0,0,0,0,0,0,package://haiheng-URDF/meshes/L_SHOULDER_P_S.STL,,T170D-300-A1-0424A-1/T170D-302-A1-肩部电机固定1forURDF-1;T170D-300-A1-0424A-1/T170D-303-A1-肩部电机固定2forURDF-1;T170D-300-A1-0424A-1/91672002-CRA-RI60-70-PRO-2-101-2E-EC-B1-7,zls1,ls1,L_SHOULDER_P,revolute,0,0.0705000000000039,0.257,0,0,0,WAIST_P_S,0,1,0,30,3.56,-3.1416,3.1416,,,,,,,,
